instant,dateday,season,year,month,hour,holiday,day_of_week,workingday,weather_situation,temp,atemp,humidity,casual,registered,count,humidity_category
16608,2012-11-29,Winter,2012,Nov,18,0,Thu,1,Clear,0.32,0.3182,4900.0,17,520,537,Terlalu Lembab
16609,2012-11-29,Winter,2012,Nov,19,0,Thu,1,Clear,0.3,0.2879,5200.0,18,326,344,Terlalu Lembab
16610,2012-11-29,Winter,2012,Nov,20,0,Thu,1,Clear,0.3,0.303,5200.0,11,241,252,Terlalu Lembab
16611,2012-11-29,Winter,2012,Nov,21,0,Thu,1,Clear,0.26,0.2727,6500.0,7,201,208,Terlalu Lembab
16612,2012-11-29,Winter,2012,Nov,22,0,Thu,1,Clear,0.26,0.2879,7000.0,4,147,151,Terlalu Lembab
16613,2012-11-29,Winter,2012,Nov,23,0,Thu,1,Clear,0.28,0.3182,6100.0,6,124,130,Terlalu Lembab
16614,2012-11-30,Winter,2012,Nov,0,0,Fri,1,Clear,0.26,0.2576,7000.0,4,48,52,Terlalu Lembab
16615,2012-11-30,Winter,2012,Nov,1,0,Fri,1,Clear,0.24,0.2576,7000.0,2,17,19,Terlalu Lembab
16616,2012-11-30,Winter,2012,Nov,2,0,Fri,1,Clear,0.24,0.2879,7500.0,2,10,12,Terlalu Lembab
16617,2012-11-30,Winter,2012,Nov,3,0,Fri,1,Clear,0.24,0.2879,7500.0,0,4,4,Terlalu Lembab
16618,2012-11-30,Winter,2012,Nov,4,0,Fri,1,Clear,0.22,0.2727,7500.0,0,3,3,Terlalu Lembab
16619,2012-11-30,Winter,2012,Nov,5,0,Fri,1,Clear,0.2,0.2576,8000.0,1,39,40,Terlalu Lembab
16620,2012-11-30,Winter,2012,Nov,6,0,Fri,1,Clear,0.2,0.2576,8600.0,2,104,106,Terlalu Lembab
16621,2012-11-30,Winter,2012,Nov,7,0,Fri,1,Clear,0.22,0.2727,8000.0,6,346,352,Terlalu Lembab
16622,2012-11-30,Winter,2012,Nov,8,0,Fri,1,Misty,0.22,0.2576,8000.0,20,709,729,Terlalu Lembab
16623,2012-11-30,Winter,2012,Nov,9,0,Fri,1,Clear,0.24,0.2576,7500.0,17,313,330,Terlalu Lembab
16624,2012-11-30,Winter,2012,Nov,10,0,Fri,1,Misty,0.3,0.3333,6500.0,10,159,169,Terlalu Lembab
16625,2012-11-30,Winter,2012,Nov,11,0,Fri,1,Misty,0.34,0.3485,5300.0,31,170,201,Terlalu Lembab
16626,2012-11-30,Winter,2012,Nov,12,0,Fri,1,Misty,0.38,0.3939,4600.0,25,243,268,Terlalu Lembab
16627,2012-11-30,Winter,2012,Nov,13,0,Fri,1,Misty,0.4,0.4091,4000.0,21,241,262,Terlalu Lembab
16628,2012-11-30,Winter,2012,Nov,14,0,Fri,1,Misty,0.4,0.4091,4000.0,26,225,251,Terlalu Lembab
16629,2012-11-30,Winter,2012,Nov,15,0,Fri,1,Misty,0.42,0.4242,3800.0,34,262,296,Terlalu Lembab
16630,2012-11-30,Winter,2012,Nov,16,0,Fri,1,Clear,0.4,0.4091,4300.0,37,368,405,Terlalu Lembab
16631,2012-11-30,Winter,2012,Nov,17,0,Fri,1,Clear,0.36,0.3485,5000.0,31,551,582,Terlalu Lembab
16632,2012-11-30,Winter,2012,Nov,18,0,Fri,1,Misty,0.34,0.3636,6100.0,20,489,509,Terlalu Lembab
16633,2012-11-30,Winter,2012,Nov,19,0,Fri,1,Clear,0.32,0.3485,6600.0,18,359,377,Terlalu Lembab
16634,2012-11-30,Winter,2012,Nov,20,0,Fri,1,Clear,0.32,0.3485,6600.0,12,233,245,Terlalu Lembab
16635,2012-11-30,Winter,2012,Nov,21,0,Fri,1,Clear,0.3,0.3182,7500.0,14,169,183,Terlalu Lembab
16636,2012-11-30,Winter,2012,Nov,22,0,Fri,1,Clear,0.3,0.3333,7500.0,18,145,163,Terlalu Lembab
16637,2012-11-30,Winter,2012,Nov,23,0,Fri,1,Misty,0.3,0.3182,7500.0,11,99,110,Terlalu Lembab
16638,2012-12-01,Winter,2012,Dec,0,0,Sat,0,Clear,0.26,0.303,8100.0,9,99,108,Terlalu Lembab
16639,2012-12-01,Winter,2012,Dec,1,0,Sat,0,Clear,0.26,0.303,8100.0,5,64,69,Terlalu Lembab
16640,2012-12-01,Winter,2012,Dec,2,0,Sat,0,Misty,0.26,0.303,8100.0,3,47,50,Terlalu Lembab
16641,2012-12-01,Winter,2012,Dec,3,0,Sat,0,Misty,0.26,0.2727,8100.0,1,14,15,Terlalu Lembab
16642,2012-12-01,Winter,2012,Dec,4,0,Sat,0,Clear,0.26,0.2879,8100.0,0,5,5,Terlalu Lembab
16643,2012-12-01,Winter,2012,Dec,5,0,Sat,0,Clear,0.24,0.2576,8700.0,1,12,13,Terlalu Lembab
16644,2012-12-01,Winter,2012,Dec,6,0,Sat,0,Clear,0.24,0.2424,8700.0,7,20,27,Terlalu Lembab
16645,2012-12-01,Winter,2012,Dec,7,0,Sat,0,Misty,0.24,0.2424,8700.0,7,56,63,Terlalu Lembab
16646,2012-12-01,Winter,2012,Dec,8,0,Sat,0,Misty,0.24,0.2424,8700.0,11,133,144,Terlalu Lembab
16647,2012-12-01,Winter,2012,Dec,9,0,Sat,0,Misty,0.26,0.2424,9300.0,34,159,193,Terlalu Lembab
16648,2012-12-01,Winter,2012,Dec,10,0,Sat,0,Misty,0.28,0.2727,8900.0,45,211,256,Terlalu Lembab
16649,2012-12-01,Winter,2012,Dec,11,0,Sat,0,Misty,0.32,0.3333,7600.0,74,318,392,Terlalu Lembab
16650,2012-12-01,Winter,2012,Dec,12,0,Sat,0,Misty,0.32,0.3333,8100.0,119,327,446,Terlalu Lembab
16651,2012-12-01,Winter,2012,Dec,13,0,Sat,0,Misty,0.34,0.3636,7600.0,123,386,509,Terlalu Lembab
16652,2012-12-01,Winter,2012,Dec,14,0,Sat,0,Misty,0.36,0.3788,7100.0,110,369,479,Terlalu Lembab
16653,2012-12-01,Winter,2012,Dec,15,0,Sat,0,Misty,0.4,0.4091,6200.0,113,371,484,Terlalu Lembab
16654,2012-12-01,Winter,2012,Dec,16,0,Sat,0,Misty,0.38,0.3939,6600.0,89,354,443,Terlalu Lembab
16655,2012-12-01,Winter,2012,Dec,17,0,Sat,0,Misty,0.34,0.3485,7600.0,50,270,320,Terlalu Lembab
16656,2012-12-01,Winter,2012,Dec,18,0,Sat,0,Misty,0.34,0.3636,7600.0,42,255,297,Terlalu Lembab
16657,2012-12-01,Winter,2012,Dec,19,0,Sat,0,Misty,0.32,0.3485,8100.0,30,219,249,Terlalu Lembab
16658,2012-12-01,Winter,2012,Dec,20,0,Sat,0,Clear,0.32,0.3485,8100.0,28,170,198,Terlalu Lembab
16659,2012-12-01,Winter,2012,Dec,21,0,Sat,0,Misty,0.3,0.3333,8700.0,23,135,158,Terlalu Lembab
16660,2012-12-01,Winter,2012,Dec,22,0,Sat,0,Misty,0.3,0.3333,8700.0,17,130,147,Terlalu Lembab
16661,2012-12-01,Winter,2012,Dec,23,0,Sat,0,Misty,0.32,0.3485,8100.0,10,116,126,Terlalu Lembab
16662,2012-12-02,Winter,2012,Dec,0,0,Sun,0,Misty,0.3,0.3182,8700.0,9,108,117,Terlalu Lembab
16663,2012-12-02,Winter,2012,Dec,1,0,Sun,0,Misty,0.3,0.3182,8700.0,10,84,94,Terlalu Lembab
16664,2012-12-02,Winter,2012,Dec,2,0,Sun,0,Misty,0.3,0.3333,8700.0,2,72,74,Terlalu Lembab
16665,2012-12-02,Winter,2012,Dec,3,0,Sun,0,Misty,0.26,0.303,9300.0,4,21,25,Terlalu Lembab
16666,2012-12-02,Winter,2012,Dec,4,0,Sun,0,Misty,0.26,0.303,9300.0,1,6,7,Terlalu Lembab
16667,2012-12-02,Winter,2012,Dec,5,0,Sun,0,Misty,0.26,0.303,9300.0,1,7,8,Terlalu Lembab
16668,2012-12-02,Winter,2012,Dec,6,0,Sun,0,Misty,0.24,0.2424,9300.0,1,15,16,Terlalu Lembab
16669,2012-12-02,Winter,2012,Dec,7,0,Sun,0,Misty,0.24,0.2424,9300.0,5,26,31,Terlalu Lembab
16670,2012-12-02,Winter,2012,Dec,8,0,Sun,0,Misty,0.26,0.2879,9300.0,12,81,93,Terlalu Lembab
16671,2012-12-02,Winter,2012,Dec,9,0,Sun,0,Misty,0.28,0.2727,9300.0,37,135,172,Terlalu Lembab
16672,2012-12-02,Winter,2012,Dec,10,0,Sun,0,Misty,0.3,0.3333,8700.0,63,230,293,Terlalu Lembab
16673,2012-12-02,Winter,2012,Dec,11,0,Sun,0,Misty,0.32,0.3182,8100.0,81,274,355,Terlalu Lembab
16674,2012-12-02,Winter,2012,Dec,12,0,Sun,0,Misty,0.34,0.3333,8100.0,111,409,520,Terlalu Lembab
16675,2012-12-02,Winter,2012,Dec,13,0,Sun,0,Clear,0.4,0.4091,7100.0,84,347,431,Terlalu Lembab
16676,2012-12-02,Winter,2012,Dec,14,0,Sun,0,Clear,0.44,0.4394,6200.0,142,331,473,Terlalu Lembab
16677,2012-12-02,Winter,2012,Dec,15,0,Sun,0,Clear,0.44,0.4394,6700.0,106,311,417,Terlalu Lembab
16678,2012-12-02,Winter,2012,Dec,16,0,Sun,0,Misty,0.44,0.4394,6700.0,85,358,443,Terlalu Lembab
16679,2012-12-02,Winter,2012,Dec,17,0,Sun,0,Light_rainsnow,0.4,0.4091,7600.0,59,244,303,Terlalu Lembab
16680,2012-12-02,Winter,2012,Dec,18,0,Sun,0,Misty,0.44,0.4394,7200.0,25,178,203,Terlalu Lembab
16681,2012-12-02,Winter,2012,Dec,19,0,Sun,0,Misty,0.4,0.4091,8200.0,16,158,174,Terlalu Lembab
16682,2012-12-02,Winter,2012,Dec,20,0,Sun,0,Misty,0.42,0.4242,8200.0,12,142,154,Terlalu Lembab
16683,2012-12-02,Winter,2012,Dec,21,0,Sun,0,Misty,0.44,0.4394,7700.0,8,91,99,Terlalu Lembab
16684,2012-12-02,Winter,2012,Dec,22,0,Sun,0,Misty,0.44,0.4394,7700.0,11,85,96,Terlalu Lembab
16685,2012-12-02,Winter,2012,Dec,23,0,Sun,0,Misty,0.42,0.4242,8200.0,7,44,51,Terlalu Lembab
16686,2012-12-03,Winter,2012,Dec,0,0,Mon,1,Misty,0.42,0.4242,8200.0,3,18,21,Terlalu Lembab
16687,2012-12-03,Winter,2012,Dec,1,0,Mon,1,Clear,0.4,0.4091,8200.0,2,11,13,Terlalu Lembab
16688,2012-12-03,Winter,2012,Dec,2,0,Mon,1,Clear,0.42,0.4242,7700.0,1,9,10,Terlalu Lembab
16689,2012-12-03,Winter,2012,Dec,3,0,Mon,1,Clear,0.38,0.3939,8700.0,2,6,8,Terlalu Lembab
16690,2012-12-03,Winter,2012,Dec,4,0,Mon,1,Clear,0.36,0.3788,9300.0,1,4,5,Terlalu Lembab
16691,2012-12-03,Winter,2012,Dec,5,0,Mon,1,Clear,0.34,0.3485,9300.0,0,38,38,Terlalu Lembab
16692,2012-12-03,Winter,2012,Dec,6,0,Mon,1,Clear,0.36,0.3788,9300.0,2,136,138,Terlalu Lembab
16693,2012-12-03,Winter,2012,Dec,7,0,Mon,1,Misty,0.34,0.3636,9300.0,9,387,396,Terlalu Lembab
16694,2012-12-03,Winter,2012,Dec,8,0,Mon,1,Clear,0.36,0.3788,9300.0,19,712,731,Terlalu Lembab
16695,2012-12-03,Winter,2012,Dec,9,0,Mon,1,Clear,0.4,0.4091,8700.0,19,289,308,Terlalu Lembab
16696,2012-12-03,Winter,2012,Dec,10,0,Mon,1,Clear,0.44,0.4394,7700.0,31,105,136,Terlalu Lembab
16697,2012-12-03,Winter,2012,Dec,11,0,Mon,1,Clear,0.48,0.4697,7700.0,51,182,233,Terlalu Lembab
16698,2012-12-03,Winter,2012,Dec,12,0,Mon,1,Clear,0.52,0.5,6800.0,40,228,268,Terlalu Lembab
16699,2012-12-03,Winter,2012,Dec,13,0,Mon,1,Clear,0.58,0.5455,5600.000000000001,81,240,321,Terlalu Lembab
16700,2012-12-03,Winter,2012,Dec,14,0,Mon,1,Clear,0.6,0.6212,5300.0,51,209,260,Terlalu Lembab
16701,2012-12-03,Winter,2012,Dec,15,0,Mon,1,Clear,0.6,0.6212,5600.000000000001,58,210,268,Terlalu Lembab
16702,2012-12-03,Winter,2012,Dec,16,0,Mon,1,Clear,0.6,0.6212,5300.0,45,397,442,Terlalu Lembab
16703,2012-12-03,Winter,2012,Dec,17,0,Mon,1,Clear,0.52,0.5,6300.0,43,665,708,Terlalu Lembab
16704,2012-12-03,Winter,2012,Dec,18,0,Mon,1,Clear,0.5,0.4848,6800.0,26,666,692,Terlalu Lembab
16705,2012-12-03,Winter,2012,Dec,19,0,Mon,1,Clear,0.5,0.4848,6800.0,27,444,471,Terlalu Lembab
16706,2012-12-03,Winter,2012,Dec,20,0,Mon,1,Misty,0.46,0.4545,7700.0,16,284,300,Terlalu Lembab
16707,2012-12-03,Winter,2012,Dec,21,0,Mon,1,Clear,0.44,0.4394,8200.0,14,207,221,Terlalu Lembab
16708,2012-12-03,Winter,2012,Dec,22,0,Mon,1,Clear,0.42,0.4242,8200.0,5,139,144,Terlalu Lembab
16709,2012-12-03,Winter,2012,Dec,23,0,Mon,1,Clear,0.42,0.4242,8200.0,9,93,102,Terlalu Lembab
16710,2012-12-04,Winter,2012,Dec,0,0,Tue,1,Clear,0.42,0.4242,8800.0,6,49,55,Terlalu Lembab
16711,2012-12-04,Winter,2012,Dec,1,0,Tue,1,Clear,0.42,0.4242,8200.0,3,22,25,Terlalu Lembab
16712,2012-12-04,Winter,2012,Dec,2,0,Tue,1,Clear,0.42,0.4242,8800.0,3,5,8,Terlalu Lembab
16713,2012-12-04,Winter,2012,Dec,3,0,Tue,1,Misty,0.4,0.4091,8700.0,1,3,4,Terlalu Lembab
16714,2012-12-04,Winter,2012,Dec,4,0,Tue,1,Misty,0.4,0.4091,8700.0,0,7,7,Terlalu Lembab
16715,2012-12-04,Winter,2012,Dec,5,0,Tue,1,Misty,0.44,0.4394,8800.0,1,45,46,Terlalu Lembab
16716,2012-12-04,Winter,2012,Dec,6,0,Tue,1,Misty,0.36,0.3788,9300.0,3,150,153,Terlalu Lembab
16717,2012-12-04,Winter,2012,Dec,7,0,Tue,1,Clear,0.42,0.4242,8800.0,7,495,502,Terlalu Lembab
16718,2012-12-04,Winter,2012,Dec,8,0,Tue,1,Misty,0.44,0.4394,8800.0,21,700,721,Terlalu Lembab
16719,2012-12-04,Winter,2012,Dec,9,0,Tue,1,Clear,0.46,0.4545,8200.0,19,317,336,Terlalu Lembab
16720,2012-12-04,Winter,2012,Dec,10,0,Tue,1,Clear,0.46,0.4545,8200.0,26,130,156,Terlalu Lembab
16721,2012-12-04,Winter,2012,Dec,11,0,Tue,1,Clear,0.48,0.4697,7700.0,24,183,207,Terlalu Lembab
16722,2012-12-04,Winter,2012,Dec,12,0,Tue,1,Clear,0.52,0.5,6800.0,39,273,312,Terlalu Lembab
16723,2012-12-04,Winter,2012,Dec,13,0,Tue,1,Misty,0.54,0.5152,6400.0,39,233,272,Terlalu Lembab
16724,2012-12-04,Winter,2012,Dec,14,0,Tue,1,Misty,0.58,0.5455,5600.000000000001,39,231,270,Terlalu Lembab
16725,2012-12-04,Winter,2012,Dec,15,0,Tue,1,Misty,0.6,0.6212,4900.0,56,244,300,Terlalu Lembab
16726,2012-12-04,Winter,2012,Dec,16,0,Tue,1,Clear,0.58,0.5455,4900.0,44,391,435,Terlalu Lembab
16727,2012-12-04,Winter,2012,Dec,17,0,Tue,1,Clear,0.52,0.5,5900.0,43,700,743,Terlalu Lembab
16728,2012-12-04,Winter,2012,Dec,18,0,Tue,1,Clear,0.5,0.4848,6300.0,38,693,731,Terlalu Lembab
16729,2012-12-04,Winter,2012,Dec,19,0,Tue,1,Clear,0.48,0.4697,6700.0,46,414,460,Terlalu Lembab
16730,2012-12-04,Winter,2012,Dec,20,0,Tue,1,Misty,0.5,0.4848,6300.0,34,272,306,Terlalu Lembab
16731,2012-12-04,Winter,2012,Dec,21,0,Tue,1,Misty,0.5,0.4848,6300.0,28,252,280,Terlalu Lembab
16732,2012-12-04,Winter,2012,Dec,22,0,Tue,1,Misty,0.5,0.4848,6300.0,26,155,181,Terlalu Lembab
16733,2012-12-04,Winter,2012,Dec,23,0,Tue,1,Clear,0.48,0.4697,6700.0,5,91,96,Terlalu Lembab
16734,2012-12-05,Winter,2012,Dec,0,0,Wed,1,Clear,0.5,0.4848,5900.0,6,31,37,Terlalu Lembab
16735,2012-12-05,Winter,2012,Dec,1,0,Wed,1,Clear,0.52,0.5,5500.000000000001,0,11,11,Terlalu Lembab
16736,2012-12-05,Winter,2012,Dec,2,0,Wed,1,Clear,0.46,0.4545,6700.0,2,7,9,Terlalu Lembab
16737,2012-12-05,Winter,2012,Dec,3,0,Wed,1,Clear,0.48,0.4697,6700.0,0,7,7,Terlalu Lembab
16738,2012-12-05,Winter,2012,Dec,4,0,Wed,1,Clear,0.5,0.4848,6300.0,1,9,10,Terlalu Lembab
16739,2012-12-05,Winter,2012,Dec,5,0,Wed,1,Clear,0.5,0.4848,5900.0,1,48,49,Terlalu Lembab
16740,2012-12-05,Winter,2012,Dec,6,0,Wed,1,Light_rainsnow,0.48,0.4697,5500.000000000001,5,119,124,Terlalu Lembab
16741,2012-12-05,Winter,2012,Dec,7,0,Wed,1,Light_rainsnow,0.46,0.4545,5900.0,9,389,398,Terlalu Lembab
16742,2012-12-05,Winter,2012,Dec,8,0,Wed,1,Misty,0.44,0.4394,5799.999999999999,22,737,759,Terlalu Lembab
16743,2012-12-05,Winter,2012,Dec,9,0,Wed,1,Misty,0.44,0.4394,5100.0,26,362,388,Terlalu Lembab
16744,2012-12-05,Winter,2012,Dec,10,0,Wed,1,Misty,0.44,0.4394,4700.0,14,127,141,Terlalu Lembab
16745,2012-12-05,Winter,2012,Dec,11,0,Wed,1,Clear,0.44,0.4394,4400.0,11,161,172,Terlalu Lembab
16746,2012-12-05,Winter,2012,Dec,12,0,Wed,1,Clear,0.44,0.4394,4100.0,24,208,232,Terlalu Lembab
16747,2012-12-05,Winter,2012,Dec,13,0,Wed,1,Clear,0.46,0.4545,4100.0,14,200,214,Terlalu Lembab
16748,2012-12-05,Winter,2012,Dec,14,0,Wed,1,Clear,0.48,0.4697,3300.0,39,179,218,Terlalu Lembab
16749,2012-12-05,Winter,2012,Dec,15,0,Wed,1,Clear,0.48,0.4697,3300.0,20,265,285,Terlalu Lembab
16750,2012-12-05,Winter,2012,Dec,16,0,Wed,1,Clear,0.46,0.4545,3300.0,23,354,377,Terlalu Lembab
16751,2012-12-05,Winter,2012,Dec,17,0,Wed,1,Clear,0.44,0.4394,3500.0,29,576,605,Terlalu Lembab
16752,2012-12-05,Winter,2012,Dec,18,0,Wed,1,Clear,0.42,0.4242,3500.0,29,580,609,Terlalu Lembab
16753,2012-12-05,Winter,2012,Dec,19,0,Wed,1,Clear,0.38,0.3939,4300.0,14,400,414,Terlalu Lembab
16754,2012-12-05,Winter,2012,Dec,20,0,Wed,1,Clear,0.34,0.303,4600.0,19,274,293,Terlalu Lembab
16755,2012-12-05,Winter,2012,Dec,21,0,Wed,1,Clear,0.34,0.303,4600.0,14,184,198,Terlalu Lembab
16756,2012-12-05,Winter,2012,Dec,22,0,Wed,1,Clear,0.32,0.2879,4500.0,4,101,105,Terlalu Lembab
16757,2012-12-05,Winter,2012,Dec,23,0,Wed,1,Clear,0.3,0.2727,4900.0,5,69,74,Terlalu Lembab
16758,2012-12-06,Winter,2012,Dec,0,0,Thu,1,Clear,0.26,0.2424,4800.0,1,43,44,Terlalu Lembab
16759,2012-12-06,Winter,2012,Dec,1,0,Thu,1,Clear,0.26,0.2424,4800.0,0,16,16,Terlalu Lembab
16760,2012-12-06,Winter,2012,Dec,2,0,Thu,1,Clear,0.24,0.2121,5200.0,0,9,9,Terlalu Lembab
16761,2012-12-06,Winter,2012,Dec,3,0,Thu,1,Clear,0.22,0.2273,5500.000000000001,0,2,2,Terlalu Lembab
16762,2012-12-06,Winter,2012,Dec,4,0,Thu,1,Clear,0.22,0.2121,5500.000000000001,1,8,9,Terlalu Lembab
16763,2012-12-06,Winter,2012,Dec,5,0,Thu,1,Clear,0.22,0.2121,5500.000000000001,0,32,32,Terlalu Lembab
16764,2012-12-06,Winter,2012,Dec,6,0,Thu,1,Clear,0.22,0.2121,5500.000000000001,2,122,124,Terlalu Lembab
16765,2012-12-06,Winter,2012,Dec,7,0,Thu,1,Clear,0.22,0.2121,5100.0,8,381,389,Terlalu Lembab
16766,2012-12-06,Winter,2012,Dec,8,0,Thu,1,Clear,0.22,0.2121,5100.0,13,646,659,Terlalu Lembab
16767,2012-12-06,Winter,2012,Dec,9,0,Thu,1,Clear,0.24,0.2273,4800.0,19,257,276,Terlalu Lembab
16768,2012-12-06,Winter,2012,Dec,10,0,Thu,1,Clear,0.24,0.2273,5200.0,23,122,145,Terlalu Lembab
16769,2012-12-06,Winter,2012,Dec,11,0,Thu,1,Clear,0.26,0.2576,4800.0,16,162,178,Terlalu Lembab
16770,2012-12-06,Winter,2012,Dec,12,0,Thu,1,Clear,0.28,0.3182,4100.0,29,206,235,Terlalu Lembab
16771,2012-12-06,Winter,2012,Dec,13,0,Thu,1,Clear,0.3,0.3333,3900.0,33,212,245,Terlalu Lembab
16772,2012-12-06,Winter,2012,Dec,14,0,Thu,1,Clear,0.3,0.3182,4200.0,37,175,212,Terlalu Lembab
16773,2012-12-06,Winter,2012,Dec,15,0,Thu,1,Clear,0.32,0.3485,3900.0,38,232,270,Terlalu Lembab
16774,2012-12-06,Winter,2012,Dec,16,0,Thu,1,Clear,0.32,0.3485,4200.0,39,292,331,Terlalu Lembab
16775,2012-12-06,Winter,2012,Dec,17,0,Thu,1,Clear,0.3,0.3182,4500.0,31,586,617,Terlalu Lembab
16776,2012-12-06,Winter,2012,Dec,18,0,Thu,1,Clear,0.28,0.2727,4500.0,23,542,565,Terlalu Lembab
16777,2012-12-06,Winter,2012,Dec,19,0,Thu,1,Clear,0.26,0.2576,6000.0,13,360,373,Terlalu Lembab
16778,2012-12-06,Winter,2012,Dec,20,0,Thu,1,Misty,0.24,0.2576,6000.0,5,222,227,Terlalu Lembab
16779,2012-12-06,Winter,2012,Dec,21,0,Thu,1,Misty,0.24,0.2424,6000.0,7,184,191,Terlalu Lembab
16780,2012-12-06,Winter,2012,Dec,22,0,Thu,1,Clear,0.24,0.2424,6500.0,2,131,133,Terlalu Lembab
16781,2012-12-06,Winter,2012,Dec,23,0,Thu,1,Clear,0.24,0.2424,6500.0,0,93,93,Terlalu Lembab
16782,2012-12-07,Winter,2012,Dec,0,0,Fri,1,Clear,0.24,0.2576,7000.0,3,45,48,Terlalu Lembab
16783,2012-12-07,Winter,2012,Dec,1,0,Fri,1,Misty,0.24,0.2273,7000.0,2,26,28,Terlalu Lembab
16784,2012-12-07,Winter,2012,Dec,2,0,Fri,1,Misty,0.26,0.2727,7000.0,0,11,11,Terlalu Lembab
16785,2012-12-07,Winter,2012,Dec,3,0,Fri,1,Misty,0.26,0.2576,8100.0,0,5,5,Terlalu Lembab
16786,2012-12-07,Winter,2012,Dec,4,0,Fri,1,Clear,0.26,0.2727,7500.0,0,10,10,Terlalu Lembab
16787,2012-12-07,Winter,2012,Dec,5,0,Fri,1,Misty,0.26,0.2727,8100.0,1,25,26,Terlalu Lembab
16788,2012-12-07,Winter,2012,Dec,6,0,Fri,1,Misty,0.28,0.2727,7500.0,0,84,84,Terlalu Lembab
16789,2012-12-07,Winter,2012,Dec,7,0,Fri,1,Light_rainsnow,0.28,0.2727,8100.0,3,212,215,Terlalu Lembab
16790,2012-12-07,Winter,2012,Dec,8,0,Fri,1,Misty,0.3,0.2879,7500.0,11,430,441,Terlalu Lembab
16791,2012-12-07,Winter,2012,Dec,9,0,Fri,1,Misty,0.3,0.303,8100.0,10,291,301,Terlalu Lembab
16792,2012-12-07,Winter,2012,Dec,10,0,Fri,1,Misty,0.32,0.3182,7600.0,16,150,166,Terlalu Lembab
16793,2012-12-07,Winter,2012,Dec,11,0,Fri,1,Misty,0.32,0.3182,7600.0,20,183,203,Terlalu Lembab
16794,2012-12-07,Winter,2012,Dec,12,0,Fri,1,Misty,0.34,0.3333,7100.0,36,204,240,Terlalu Lembab
16795,2012-12-07,Winter,2012,Dec,13,0,Fri,1,Misty,0.36,0.3485,6600.0,23,197,220,Terlalu Lembab
16796,2012-12-07,Winter,2012,Dec,14,0,Fri,1,Misty,0.36,0.3485,7100.0,40,175,215,Terlalu Lembab
16797,2012-12-07,Winter,2012,Dec,15,0,Fri,1,Misty,0.36,0.3485,7100.0,34,269,303,Terlalu Lembab
16798,2012-12-07,Winter,2012,Dec,16,0,Fri,1,Clear,0.36,0.3485,7600.0,39,336,375,Terlalu Lembab
16799,2012-12-07,Winter,2012,Dec,17,0,Fri,1,Misty,0.38,0.3939,6600.0,29,539,568,Terlalu Lembab
16800,2012-12-07,Winter,2012,Dec,18,0,Fri,1,Misty,0.38,0.3939,7100.0,25,473,498,Terlalu Lembab
16801,2012-12-07,Winter,2012,Dec,19,0,Fri,1,Misty,0.38,0.3939,7600.0,15,337,352,Terlalu Lembab
16802,2012-12-07,Winter,2012,Dec,20,0,Fri,1,Light_rainsnow,0.38,0.3939,7600.0,12,229,241,Terlalu Lembab
16803,2012-12-07,Winter,2012,Dec,21,0,Fri,1,Misty,0.36,0.3636,9300.0,9,162,171,Terlalu Lembab
16804,2012-12-07,Winter,2012,Dec,22,0,Fri,1,Misty,0.36,0.3636,9300.0,15,150,165,Terlalu Lembab
16805,2012-12-07,Winter,2012,Dec,23,0,Fri,1,Misty,0.36,0.3636,9300.0,6,116,122,Terlalu Lembab
16806,2012-12-08,Winter,2012,Dec,0,0,Sat,0,Misty,0.36,0.3636,9300.0,5,98,103,Terlalu Lembab
16807,2012-12-08,Winter,2012,Dec,1,0,Sat,0,Misty,0.36,0.3485,9300.0,16,84,100,Terlalu Lembab
16808,2012-12-08,Winter,2012,Dec,2,0,Sat,0,Misty,0.36,0.3485,9300.0,3,67,70,Terlalu Lembab
16809,2012-12-08,Winter,2012,Dec,3,0,Sat,0,Misty,0.36,0.3636,9300.0,6,23,29,Terlalu Lembab
16810,2012-12-08,Winter,2012,Dec,4,0,Sat,0,Misty,0.36,0.3788,9300.0,3,9,12,Terlalu Lembab
16811,2012-12-08,Winter,2012,Dec,5,0,Sat,0,Misty,0.36,0.3636,9300.0,2,4,6,Terlalu Lembab
16812,2012-12-08,Winter,2012,Dec,6,0,Sat,0,Misty,0.36,0.3636,9300.0,1,19,20,Terlalu Lembab
16813,2012-12-08,Winter,2012,Dec,7,0,Sat,0,Misty,0.36,0.3636,10000.0,3,36,39,Terlalu Lembab
16814,2012-12-08,Winter,2012,Dec,8,0,Sat,0,Misty,0.38,0.3939,9400.0,5,106,111,Terlalu Lembab
16815,2012-12-08,Winter,2012,Dec,9,0,Sat,0,Misty,0.38,0.3939,9400.0,17,153,170,Terlalu Lembab
16816,2012-12-08,Winter,2012,Dec,10,0,Sat,0,Misty,0.4,0.4091,8700.0,43,244,287,Terlalu Lembab
16817,2012-12-08,Winter,2012,Dec,11,0,Sat,0,Misty,0.4,0.4091,8700.0,63,341,404,Terlalu Lembab
16818,2012-12-08,Winter,2012,Dec,12,0,Sat,0,Misty,0.4,0.4091,8700.0,122,364,486,Terlalu Lembab
16819,2012-12-08,Winter,2012,Dec,13,0,Sat,0,Misty,0.4,0.4091,8700.0,148,399,547,Terlalu Lembab
16820,2012-12-08,Winter,2012,Dec,14,0,Sat,0,Misty,0.4,0.4091,8700.0,164,378,542,Terlalu Lembab
